                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    150,                0.39736,                0.29782,                0.93044,                0.88881,                0.75793,                0.85036,                0.75063,                0.64107,                0.92464,                 1.1041,             0.00020563,             0.00020563,             0.00020563
                    151,                0.40369,                0.29275,                0.93325,                0.85161,                0.76538,                 0.8478,                 0.7455,                0.65001,                0.94273,                 1.1151,             0.00020182,             0.00020182,             0.00020182
                    152,                0.38866,                0.29574,                0.93037,                0.84916,                0.77132,                0.85102,                0.74578,                0.65015,                0.93537,                 1.1199,             0.00019802,             0.00019802,             0.00019802
                    153,                0.38229,                0.27947,                0.92067,                0.85786,                0.76353,                0.84887,                0.74965,                0.63828,                 0.9525,                  1.101,             0.00019421,             0.00019421,             0.00019421
                    154,                 0.3967,                0.29334,                 0.9253,                0.86181,                0.75566,                0.85016,                0.74993,                0.62378,                 0.9337,                 1.0917,              0.0001904,              0.0001904,              0.0001904
                    155,                0.38345,                0.28736,                0.92731,                0.84214,                 0.7878,                0.85544,                0.75433,                0.63004,                0.91892,                  1.104,              0.0001866,              0.0001866,              0.0001866
                    156,                0.38808,                0.28737,                0.93094,                0.86725,                0.76769,                0.85113,                0.75088,                0.62992,                0.90971,                 1.1039,             0.00018279,             0.00018279,             0.00018279
                    157,                0.39411,                0.29291,                0.92888,                0.83592,                0.79677,                0.85395,                0.75304,                0.63175,                0.90279,                 1.1062,             0.00017898,             0.00017898,             0.00017898
                    158,                0.37528,                0.28588,                0.92802,                0.86924,                 0.7691,                0.85133,                0.75243,                0.64155,                0.93333,                 1.1095,             0.00017518,             0.00017518,             0.00017518
                    159,                0.39306,                0.29062,                0.92358,                0.84596,                0.78591,                 0.8582,                0.75656,                0.63932,                0.89992,                 1.1042,             0.00017137,             0.00017137,             0.00017137
                    160,                0.37601,                 0.2802,                0.91563,                0.84392,                0.79706,                0.85119,                0.74922,                0.64997,                0.92675,                 1.1124,             0.00016757,             0.00016757,             0.00016757
                    161,                  0.382,                0.28487,                0.92131,                0.83404,                0.79101,                0.85626,                0.75412,                0.65231,                0.91885,                 1.1129,             0.00016376,             0.00016376,             0.00016376
                    162,                0.38317,                0.28097,                0.91881,                 0.8436,                0.78474,                 0.8609,                0.76011,                0.63791,                0.90575,                 1.1034,             0.00015995,             0.00015995,             0.00015995
                    163,                0.39322,                0.29286,                0.92485,                0.87469,                0.77307,                0.86018,                0.76183,                0.63101,                0.89292,                 1.1015,             0.00015615,             0.00015615,             0.00015615
                    164,                0.38824,                0.28608,                0.92082,                0.86658,                0.77653,                0.85625,                0.76031,                 0.6319,                0.91483,                 1.1065,             0.00015234,             0.00015234,             0.00015234
                    165,                0.38449,                0.28107,                0.92161,                0.86009,                0.79476,                0.85933,                0.75965,                0.63355,                0.88604,                 1.1069,             0.00014853,             0.00014853,             0.00014853
                    166,                0.36746,                0.27663,                 0.9131,                0.85295,                0.79154,                0.85946,                0.76105,                0.63216,                0.88095,                  1.103,             0.00014473,             0.00014473,             0.00014473
                    167,                0.36082,                0.27784,                0.91904,                0.84671,                0.78963,                0.85671,                0.75763,                0.63134,                0.89103,                 1.1041,             0.00014092,             0.00014092,             0.00014092
                    168,                0.37777,                0.28162,                0.92061,                0.84033,                0.78898,                0.85386,                 0.7552,                0.63464,                0.91136,                 1.1056,             0.00013711,             0.00013711,             0.00013711
                    169,                0.37271,                0.27236,                0.91254,                0.85964,                0.78621,                0.86036,                0.76017,                0.61842,                0.89639,                 1.0878,             0.00013331,             0.00013331,             0.00013331
                    170,                0.37775,                0.27511,                0.92141,                0.87945,                0.77231,                0.85585,                0.75448,                0.64081,                0.92693,                 1.1058,              0.0001295,              0.0001295,              0.0001295
                    171,                0.35996,                0.26622,                0.91416,                 0.8802,                0.76969,                0.85807,                0.75998,                 0.6266,                0.91263,                 1.0884,             0.00012569,             0.00012569,             0.00012569
                    172,                0.37404,                0.27064,                0.91632,                0.88191,                 0.7717,                0.85603,                0.75906,                0.62609,                0.89228,                 1.0876,             0.00012189,             0.00012189,             0.00012189
                    173,                0.36023,                0.26846,                0.90968,                0.86855,                0.78601,                0.85804,                0.76021,                0.62116,                0.90835,                 1.0855,             0.00011808,             0.00011808,             0.00011808
                    174,                0.36739,                0.27322,                0.91255,                0.87899,                0.76191,                0.85362,                0.75881,                0.62272,                0.91667,                  1.089,             0.00011427,             0.00011427,             0.00011427
                    175,                0.36561,                0.27054,                0.92401,                0.86507,                0.78144,                 0.8527,                0.75449,                0.63195,                0.92039,                 1.1002,             0.00011047,             0.00011047,             0.00011047
                    176,                0.36084,                0.27101,                 0.9175,                0.87116,                0.78109,                 0.8538,                0.75387,                0.63811,                  0.922,                 1.1046,             0.00010666,             0.00010666,             0.00010666
                    177,                0.36916,                 0.2671,                 0.9107,                0.87711,                0.78283,                0.85821,                0.76109,                 0.6269,                0.88897,                 1.0962,             0.00010285,             0.00010285,             0.00010285
                    178,                0.36345,                0.27348,                0.91411,                0.85338,                0.79856,                0.85933,                0.76018,                0.62475,                0.87827,                  1.094,             9.9047e-05,             9.9047e-05,             9.9047e-05
                    179,                0.35383,                 0.2669,                0.90894,                 0.8689,                0.78967,                0.85941,                0.76077,                0.62093,                0.89232,                 1.0875,             9.5241e-05,             9.5241e-05,             9.5241e-05
                    180,                0.36144,                0.26086,                 0.9182,                0.87117,                0.78595,                0.85626,                0.75667,                0.62998,                0.92053,                  1.095,             9.1434e-05,             9.1434e-05,             9.1434e-05
                    181,                0.36062,                0.27007,                0.91201,                0.86428,                0.79176,                0.85877,                0.76089,                 0.6226,                0.89252,                 1.0936,             8.7628e-05,             8.7628e-05,             8.7628e-05
                    182,                0.35695,                0.25895,                0.91492,                0.86143,                0.78736,                0.85515,                0.75743,                0.62111,                0.89895,                 1.0935,             8.3821e-05,             8.3821e-05,             8.3821e-05
                    183,                0.35335,                0.25971,                0.91662,                0.87999,                0.77977,                0.85548,                0.75764,                0.62403,                0.91208,                 1.0902,             8.0014e-05,             8.0014e-05,             8.0014e-05
                    184,                0.35519,                0.25889,                0.91165,                0.87892,                0.77838,                0.85481,                0.75831,                0.62032,                0.92209,                 1.0878,             7.6208e-05,             7.6208e-05,             7.6208e-05
                    185,                0.36112,                0.26493,                0.91298,                0.87661,                0.77919,                 0.8558,                0.76028,                0.61815,                0.93014,                  1.088,             7.2401e-05,             7.2401e-05,             7.2401e-05
                    186,                0.35992,                0.25967,                0.91594,                0.86681,                0.79189,                0.85808,                0.76144,                0.61846,                0.92295,                 1.0879,             6.8595e-05,             6.8595e-05,             6.8595e-05
                    187,                0.35838,                0.26089,                0.91316,                0.85885,                 0.7968,                0.85734,                0.76132,                 0.6166,                0.91173,                 1.0877,             6.4788e-05,             6.4788e-05,             6.4788e-05
                    188,                0.35329,                0.26161,                0.91464,                0.86189,                0.78964,                0.85591,                0.76208,                0.61449,                0.91631,                 1.0881,             6.0982e-05,             6.0982e-05,             6.0982e-05
                    189,                0.34337,                0.25993,                0.91375,                0.86717,                0.78344,                0.85586,                0.76322,                 0.6138,                0.91598,                  1.087,             5.7175e-05,             5.7175e-05,             5.7175e-05
                    190,                0.34736,                0.26186,                0.91572,                0.87646,                 0.7802,                0.85785,                0.76319,                0.61584,                0.91004,                 1.0882,             5.3369e-05,             5.3369e-05,             5.3369e-05
                    191,                0.23763,                0.17076,                0.84388,                0.85166,                0.80907,                 0.8544,                0.75488,                0.62342,                0.88736,                 1.0971,             4.9562e-05,             4.9562e-05,             4.9562e-05
                    192,                0.23767,                0.17073,                0.84926,                0.85204,                0.80579,                0.85335,                0.75298,                0.62181,                0.88161,                 1.0993,             4.5756e-05,             4.5756e-05,             4.5756e-05
                    193,                0.23008,                 0.1649,                0.84525,                0.88272,                0.78215,                0.85473,                0.75427,                0.62413,                 0.8787,                 1.1041,             4.1949e-05,             4.1949e-05,             4.1949e-05
                    194,                 0.2271,                0.16013,                0.83368,                0.87842,                0.78741,                0.85774,                0.75738,                0.61992,                 0.8812,                 1.0988,             3.8142e-05,             3.8142e-05,             3.8142e-05
                    195,                0.22145,                 0.1565,                0.84368,                0.85364,                0.80728,                0.85904,                0.75991,                0.62038,                0.88707,                 1.0978,             3.4336e-05,             3.4336e-05,             3.4336e-05
                    196,                0.22715,                0.15812,                0.83561,                0.85476,                0.80208,                0.85975,                0.76154,                0.62285,                 0.8814,                 1.1007,             3.0529e-05,             3.0529e-05,             3.0529e-05
                    197,                 0.2179,                 0.1546,                0.83943,                0.87842,                0.78091,                0.86052,                0.76302,                0.61832,                0.88052,                 1.0934,             2.6723e-05,             2.6723e-05,             2.6723e-05
                    198,                0.21987,                0.15788,                0.84325,                0.86594,                0.79603,                0.86026,                0.76378,                0.61641,                0.88245,                 1.0891,             2.2916e-05,             2.2916e-05,             2.2916e-05
                    199,                0.21494,                0.15555,                0.83645,                0.86482,                0.79612,                 0.8615,                0.76479,                 0.6176,                0.88204,                 1.0923,              1.911e-05,              1.911e-05,              1.911e-05
                    200,                0.21989,                0.15899,                0.83964,                0.86913,                0.79297,                0.86164,                0.76489,                0.61801,                0.88251,                 1.0936,             1.5303e-05,             1.5303e-05,             1.5303e-05
